date,total_mentions,avg_tone
2020-12-27,257192,-2.3543306926071881
2020-12-28,347987,-2.3085719825921109
2020-12-29,430842,-2.3338024770267847
2020-12-30,470431,-2.0815487839310007
2020-12-31,405699,-1.9719395641025672
2021-01-01,291588,-1.9588837667902512
2021-01-02,257381,-2.4853817686718269
2021-01-03,282653,-2.6651568447935778
2021-01-04,469516,-2.6334775529785213
2021-01-05,530192,-2.2225637697199443
2021-01-06,605165,-2.5733292782706707
2021-01-07,736053,-3.5199621237321796
2021-01-08,600815,-3.165924797869931
2021-01-09,371569,-3.0664378843400857
2021-01-10,337525,-3.0319819159709818
2021-01-11,522088,-2.892359102375726
2021-01-12,565902,-2.5881184736859235
2021-01-13,611437,-3.1650926651575304
2021-01-14,555719,-2.9758164910006086
2021-01-15,536193,-2.59553279283789
2021-01-16,348367,-2.5123620648987797
2021-01-17,329667,-2.8542875642608103
2021-01-18,459389,-2.6142076879150373
2021-01-19,504933,-2.2201538424906921
2021-01-20,643753,-1.5140089827910073
2021-01-21,540562,-1.6592094494022021
2021-01-22,514367,-2.1516660500100842
2021-01-23,363356,-3.0060439557358274
2021-01-24,299216,-2.7802582728938021
2021-01-25,471693,-2.360536921674921
2021-01-26,534014,-2.3083281510063518
2021-01-27,545141,-2.2948423592704867
2021-01-28,540570,-2.2246984511796812
2021-01-29,506303,-2.077109064141192
2021-01-30,334174,-2.1765286085331246
2021-01-31,331181,-3.2001365514254569
2021-02-01,508733,-2.1496752424635375
2021-02-02,549103,-2.3498123330708109
2021-02-03,545479,-2.1575805012796034
2021-02-04,563290,-2.5202690855009418
2021-02-05,524978,-2.5086294711928478
2021-02-06,347819,-2.5678239311855946
2021-02-07,288407,-2.39605760941867
2021-02-08,436864,-2.4103874445981059
2021-02-09,524251,-2.573993654093234
2021-02-10,523863,-2.4957927523105905
2021-02-11,525016,-2.4940838438614805
2021-02-12,478349,-2.5823132235153246
2021-02-13,385055,-3.3542899019062649
2021-02-14,337005,-3.0214507477253858
2021-02-15,436170,-2.3018894043600637
2021-02-16,484786,-2.3005966388634764
2021-02-17,510691,-2.1704986995222217
2021-02-18,509018,-2.2300019076044828
2021-02-19,540958,-2.0492820108111123
2021-02-20,358310,-2.6762757838580167
2021-02-21,304624,-2.493630000949123
2021-02-22,469881,-2.3930933977746678
2021-02-23,540838,-2.3709320026213105
2021-02-24,533039,-2.3153482808387693
2021-02-25,506184,-2.0571324409928931
2021-02-26,576518,-2.2153667508105346
2021-02-27,340178,-2.4659161468851902
2021-02-28,308788,-2.4838174488023603
2021-03-01,495416,-2.2662464764024839
2021-03-02,544097,-2.4311097630124774
2021-03-03,578009,-2.5031767253777097
2021-03-04,514468,-2.2754268947631284
2021-03-05,490489,-2.1878908016210832
2021-03-06,356068,-2.201564399794977
2021-03-07,327892,-2.573807287408048
2021-03-08,453550,-2.1788397616437449
2021-03-09,499874,-2.0898681533201797
2021-03-10,537036,-2.0533730504021355
2021-03-11,548384,-2.083237488912665
2021-03-12,511237,-2.0230563043815208
2021-03-13,338534,-2.6152383960038308
2021-03-14,320279,-2.5635270218521145
2021-03-15,473889,-2.1079644114075511
2021-03-16,554701,-1.9702622312822351
2021-03-17,571994,-2.27475062026311
2021-03-18,572042,-2.4465539596614887
2021-03-19,556759,-2.4071605322561753
2021-03-20,359366,-2.7703595663181804
2021-03-21,326701,-2.8315761872690128
2021-03-22,502625,-2.5465504429584205
2021-03-23,565004,-2.588318948961859
2021-03-24,567551,-2.3124285577016019
2021-03-25,562219,-2.1572752966919877
2021-03-26,539877,-2.4573580125225383
2021-03-27,355093,-2.4280967322925919
2021-03-28,307351,-2.978012693825637
2021-03-29,420449,-2.4246703431498347
2021-03-30,487887,-2.2793553370284774
2021-03-31,503262,-2.4077730849299148
2021-04-01,496964,-2.2824719831312295
2021-04-02,433453,-2.3858384322101265
2021-04-03,283133,-2.7726161259638
2021-04-04,259767,-2.3688079699289766
2021-04-05,371868,-2.4116776029760882
2021-04-06,484058,-2.2404152944235589
2021-04-07,510908,-2.1805099102006662
2021-04-08,534744,-2.4048125245022041
2021-04-09,531072,-1.9883398465928166
2021-04-10,360089,-2.0017669285179416
2021-04-11,325324,-2.2032999296823914
2021-04-12,492068,-2.3003431194497019
2021-04-13,554824,-2.4670749956685425
2021-04-14,572953,-2.3806250554484696
2021-04-15,562057,-2.6187317482203296
2021-04-16,515042,-2.4355811364389925
2021-04-17,343087,-2.7262623406603574
2021-04-18,302556,-2.9288079271251779
2021-04-19,459352,-2.8385198197366619
2021-04-20,557958,-2.7722726416501278
2021-04-21,589523,-2.9574887797185645
2021-04-22,568823,-2.4566936800997334
2021-04-23,492687,-2.2037941825640615
2021-04-24,358788,-2.7553135572741869
2021-04-25,299709,-2.7412636516236106
2021-04-26,519898,-2.0924222190626063
2021-04-27,504568,-2.231331360889103
2021-04-28,519950,-1.9721981844132122
2021-04-29,487177,-2.0966344097603531
2021-04-30,473563,-2.3403289793435134
2021-05-01,318067,-2.4458864087666572
2021-05-02,292029,-2.59455084443441
2021-05-03,386668,-1.9658392580533377
2021-05-04,436791,-2.0680805511652691
2021-05-05,506028,-2.1595745355336056
2021-05-06,506834,-2.0168505316593572
2021-05-07,465320,-2.2995001816899214
2021-05-08,325749,-2.4415102358491692
2021-05-09,277934,-2.5913628253031917
2021-05-10,457267,-2.9123616041037814
2021-05-11,594639,-3.3884364775129674
2021-05-12,617198,-3.4582424274047225
2021-05-13,520896,-2.8605141218515229
2021-05-14,514843,-3.0852209424751265
2021-05-15,407132,-3.7857722644575715
2021-05-16,478792,-4.1922258554038772
2021-05-17,548386,-3.1289630070734216
2021-05-18,540086,-2.7069909186606318
2021-05-19,639600,-2.8843922605599395
2021-05-20,615086,-2.5589723061722118
2021-05-21,568021,-2.5404958087387444
2021-05-22,372807,-2.4904560742135664
2021-05-23,284450,-2.9254157620251728
2021-05-24,466003,-2.6607262827789362
2021-05-25,581322,-2.5298807207382383
2021-05-26,546250,-2.3283997934821845
2021-05-27,521728,-2.4831922375457753
2021-05-28,492891,-2.5015773326887869
2021-05-29,289846,-2.7637702797747554
2021-05-30,280184,-2.4565570000321384
2021-05-31,378112,-2.1563355784728
2021-06-01,428755,-2.1205800502349663
2021-06-02,481621,-2.1322223272455405
2021-06-03,505966,-1.8955844411445069
2021-06-04,463096,-2.1569410196280021
2021-06-05,317310,-2.4034306471395031
2021-06-06,309937,-1.9111724340364034
2021-06-07,430490,-1.9186333422708521
2021-06-08,467101,-2.1490494637535034
2021-06-09,519742,-1.96244545353791
2021-06-10,535233,-1.956654124957443
2021-06-11,493871,-1.7398900631238639
2021-06-12,325416,-1.9404223124237954
2021-06-13,353432,-1.4901032789115449
2021-06-14,486839,-1.8382173313220438
2021-06-15,493442,-2.0382413406839479
2021-06-16,547164,-1.9184298839341869
2021-06-17,467306,-1.83562767680243
2021-06-18,412521,-1.8788104253135944
2021-06-19,253089,-2.116032594805179
2021-06-20,271341,-2.2181729310864529
2021-06-21,410452,-1.9525579610953885
2021-06-22,435235,-2.1194792341808806
2021-06-23,512598,-2.2072106563809966
2021-06-24,503360,-2.3480152222759574
2021-06-25,513267,-2.6546188477417081
2021-06-26,308254,-2.3700824854560394
2021-06-27,261463,-2.1920944633468
2021-06-28,423940,-2.057309967878342
2021-06-29,459697,-1.9927436108604635
2021-06-30,479673,-2.3922965994905638
2021-07-01,463096,-2.2344584110680863
2021-07-02,429747,-2.3706509542307388
2021-07-03,266297,-2.4917081419991463
2021-07-04,255771,-2.4790487578248896
2021-07-05,353735,-2.1466173066398127
2021-07-06,394366,-2.1620502753442126
2021-07-07,445505,-2.402305774162349
2021-07-08,447518,-2.4165677570738384
2021-07-09,434663,-2.46868216329771
2021-07-10,302669,-2.6026457056891106
2021-07-11,240129,-2.2220358897687875
2021-07-12,441579,-2.4845204006290538
2021-07-13,487238,-2.4158278024826432
2021-07-14,502931,-2.461334178044698
2021-07-15,489562,-2.4489610139387792
2021-07-16,453895,-2.6512444968160569
2021-07-17,297782,-2.7526555143624174
2021-07-18,253565,-2.6706643234406946
2021-07-19,416821,-2.6121304645656123
2021-07-20,439267,-2.2824039608086153
2021-07-21,418773,-2.3419706669121152
2021-07-22,409732,-2.4649453281855611
2021-07-23,385594,-2.2432611177302078
2021-07-24,252986,-2.3161848667984821
2021-07-25,221263,-2.2093988816819095
2021-07-26,401162,-2.31994139422316
2021-07-27,410541,-2.5317852222993622
2021-07-28,440386,-2.1894797758126496
2021-07-29,416146,-2.0973102331862066
2021-07-30,358819,-2.2939112733377347
2021-07-31,204219,-2.5977240360782567
2021-08-01,206539,-2.8971534122317824
2021-08-02,314224,-2.2515943341622608
2021-08-03,370328,-2.4040696382423743
2021-08-04,383116,-2.346099765116552
2021-08-05,372411,-2.3446565376230013
2021-08-06,349599,-2.7261031736763597
2021-08-07,171795,-2.6826223557172075
2021-08-08,181922,-2.5494484039009766
2021-08-09,299295,-2.2838024385469717
2021-08-10,352646,-2.4883028492230075
2021-08-11,363500,-2.5118084258001678
2021-08-12,341684,-2.4078854623613024
2021-08-13,335467,-2.6915169376329491
2021-08-14,178167,-2.9323942674864951
2021-08-15,212537,-2.7322853811501391
2021-08-16,340233,-2.5524776085426115
2021-08-17,345955,-2.1067162826147579
2021-08-18,315854,-2.3262637498639807
2021-08-19,462112,-2.3508050658078163
2021-08-20,464259,-2.5259260968454944
2021-08-21,329835,-2.4862239855853896
2021-08-22,345791,-2.6535649486889743
2021-08-23,492222,-2.3312845265435982
2021-08-24,557024,-2.4279910671058942
2021-08-25,539625,-2.2882606682178381
2021-08-26,551783,-2.784882257925799
2021-08-27,478215,-2.960264244486237
2021-08-28,346953,-2.8283851425531989
2021-08-29,302706,-2.7976790029821306
2021-08-30,430547,-2.5689768136717928
2021-08-31,476065,-2.2991978628666354
2021-09-01,477842,-2.0619500365728483
2021-09-02,462691,-2.2856410040683657
2021-09-03,465227,-2.7381006372942411
2021-09-04,286345,-2.226120125379214
2021-09-05,280864,-2.3177626709815708
2021-09-06,356160,-2.2572789938971836
2021-09-07,439712,-2.2069241047814976
2021-09-08,471696,-2.0828469298058567
2021-09-09,461188,-1.8860761039702876
2021-09-10,447247,-2.2122429298374868
2021-09-11,319869,-2.4414052808548146
2021-09-12,259254,-1.9924789052106395
2021-09-13,394295,-1.8722308316612615
2021-09-14,462541,-2.10247968120655
2021-09-15,498086,-2.0040264165210897
2021-09-16,493848,-1.8861613611508121
2021-09-17,491466,-1.8042530234392957
2021-09-18,361627,-2.4598434964594249
2021-09-19,299486,-2.0332946658152706
2021-09-20,504557,-1.8671870515370712
2021-09-21,509002,-2.0219479061069339
2021-09-22,546911,-1.7564598139067471
2021-09-23,496844,-1.6106257128703434
2021-09-24,518087,-2.2406054741216921
2021-09-25,355378,-2.3433054827877591
2021-09-26,312098,-2.1795190820742407
2021-09-27,472324,-1.8877602569440104
2021-09-28,499216,-2.09262951145362
2021-09-29,488585,-2.1645377766456386
2021-09-30,472122,-2.3267081612939382
2021-10-01,427689,-2.0475401929001733
2021-10-02,287238,-2.1171789334286992
2021-10-03,254681,-2.4291706099221648
2021-10-04,399398,-2.0634362751604245
2021-10-05,463684,-1.9798732080462609
2021-10-06,462952,-2.0469379247811257
2021-10-07,456766,-1.9640280603297167
2021-10-08,442803,-1.9340896187951448
2021-10-09,306619,-2.1181778371622184
2021-10-10,281176,-2.0503469534496017
2021-10-11,391805,-1.80422724862091
2021-10-12,430865,-1.7951004611951638
2021-10-13,440037,-1.7905701649711694
2021-10-14,469781,-2.2455841018563953
2021-10-15,447342,-2.6169497110362649
2021-10-16,316930,-2.7064739799042377
2021-10-17,257980,-2.604079504999842
2021-10-18,411296,-2.1078115675329436
2021-10-19,472470,-1.9867919663171423
2021-10-20,484449,-2.1603890068453961
2021-10-21,463199,-2.154490539364422
2021-10-22,464333,-2.2177497486092008
2021-10-23,293626,-2.2976461765485219
2021-10-24,251124,-2.1765928789351228
2021-10-25,421684,-2.1384814102442111
2021-10-26,462412,-1.9560409726612449
2021-10-27,458607,-2.1644479470056952
2021-10-28,459237,-1.9372621880911418
2021-10-29,461707,-1.8422379135925349
2021-10-30,330494,-1.6725759758900665
2021-10-31,303550,-1.7110162170191365
2021-11-01,426710,-1.9518327244270448
2021-11-02,450871,-2.1552933097471092
2021-11-03,461188,-1.828844651396716
2021-11-04,450447,-2.0451298859272553
2021-11-05,414925,-2.1916679975956934
2021-11-06,276697,-2.2262351336059818
2021-11-07,254957,-2.5475708500840786
2021-11-08,404596,-2.2645396021512996
2021-11-09,477795,-2.2241212115664908
2021-11-10,488992,-2.1659441928340226
2021-11-11,487230,-2.1080048557175362
2021-11-12,458877,-2.1720110634499803
2021-11-13,292213,-2.4852759450356503
2021-11-14,258804,-2.0984707005502989
2021-11-15,419832,-2.5131821704746371
2021-11-16,465342,-2.4098556855574818
2021-11-17,466900,-2.3571570492620748
2021-11-18,467237,-2.2126707012058087
2021-11-19,444137,-2.416799537891154
2021-11-20,282425,-2.834108473646058
2021-11-21,241779,-2.405526493415266
2021-11-22,410393,-2.0391170272446724
2021-11-23,437165,-2.2495894474297189
2021-11-24,431964,-2.2655806921237041
2021-11-25,370514,-2.2126955126967078
2021-11-26,385646,-2.2190488367169929
2021-11-27,266589,-2.2309213292189529
2021-11-28,262198,-2.19526438527234
2021-11-29,415919,-1.8569476467044039
2021-11-30,440998,-2.1043732190697129
2021-12-01,469202,-2.3298438514317366
2021-12-02,484008,-2.1647202770909049
2021-12-03,446886,-2.236262855880252
2021-12-04,332775,-2.5811905689602339
2021-12-05,270215,-2.3143178682247174
2021-12-06,411084,-2.0785162760423059
2021-12-07,446213,-2.0001323721616067
2021-12-08,456076,-2.0931061634910675
2021-12-09,455166,-1.9675843647352089
2021-12-10,457999,-2.4922767427633059
2021-12-11,297401,-2.3265799329836305
2021-12-12,284755,-2.0280649094161385
2021-12-13,392181,-1.965249986264421
2021-12-14,423733,-2.1188917965397929
2021-12-15,453131,-2.1104153191877484
2021-12-16,423990,-2.1399156242742543
2021-12-17,411619,-2.0838463226362718
2021-12-18,267589,-2.1744926653388537
2021-12-19,239238,-2.1071087209974544
